ID	DOCULECT	CONCEPT	COUNTERPART
140895	mauwake	name	unum(a)
146455	mauwake	to-blow	fur
142053	mauwake	yam	oloba
145383	mauwake	quickly	ɛᵬur
138572	mauwake	man	mwa
145269	mauwake	there	akaᵬi
139041	mauwake	me	e-fa-
146166	mauwake	to-talk	-mak-
139042	mauwake	me	y-
145015	mauwake	night	ur̃ʌ
140922	mauwake	vulva	ipɛna
146167	mauwake	to-talk	-mok-
143213	mauwake	sun	ama
147294	mauwake	to-swallow	(irina) m-
141943	mauwake	sugar	aya
145446	mauwake	yes	ʌɛ
141487	mauwake	crocodile	tuar
143638	mauwake	g-string	uru:ba
139675	mauwake	eye	-mokwa
145568	mauwake	to-sleep	ini
142623	mauwake	tanket	mamokoka
145413	mauwake	slow	momasia
140948	mauwake	bird	nepa
147457	mauwake	to-laugh	nir-
140976	mauwake	wing	ɛba
145881	mauwake	to-run	kʌru-
141403	mauwake	pig	waya
146834	mauwake	to-burn	kum-
139703	mauwake	mouth	opamaka
144591	mauwake	straight	kakɛna
142478	mauwake	cane	ufua
145971	mauwake	to-fly	birin-
141004	mauwake	tail	alewa
147576	mauwake	dream	inʌβ
138801	mauwake	mother	nene
145207	mauwake	afterwards	ikɔka
141031	mauwake	egg	muneka
147266	mauwake	to-smell	ikinʌmur-
141857	mauwake	kunai	fiki
147655	mauwake	arrow-barred	wesia
139075	mauwake	you	nos
146200	mauwake	to-watch	mokʌk
139730	mauwake	nose	mikapura
144822	mauwake	who	nʌwkɛ
141059	mauwake	cassowary	kiya
145622	mauwake	to-stand	imʌr-
141827	mauwake	lime	agura
144328	mauwake	heavy	ubi
141090	mauwake	chicken-tame	ara
144384	mauwake	short	iᵬʌ
139761	mauwake	tongue	omaᵬia
147127	mauwake	to-pour-out	sawik-
142852	mauwake	house	kora
145044	mauwake	now	aksa
141120	mauwake	chicken-wild	moramra
146574	mauwake	tears	prek-
141121	mauwake	chicken-wild	mwara
145940	mauwake	to-fall	wʌki-
138754	mauwake	father	-awi
146546	mauwake	to-split	fok-
138755	mauwake	father	awa
145073	mauwake	yesterday	inon
139101	mauwake	your-sg	ni-
146237	mauwake	to-see	-uruf-
141151	mauwake	dog	siowa
145127	mauwake	before	irʌkumib
138800	mauwake	mother	aite
146721	mauwake	to-plant	up
139788	mauwake	saliva	opeka
145351	mauwake	far	ɛpʌsiʌ
143069	mauwake	cloud	aperka
144138	mauwake	white	kiʌ
141715	mauwake	butterfly	ofafilka
143610	mauwake	skirt	soso:ra
142824	mauwake	ground	miwʌ
146484	mauwake	to-break	kwɛp-
141180	mauwake	tail	alewa
147430	mauwake	to-cry	mom-
141970	mauwake	taro	moma
144533	mauwake	ripe	piliba
139114	mauwake	your-sg	n-
144852	mauwake	what	mawake
141207	mauwake	male	mɔʌ
144110	mauwake	red	okʌ
139815	mauwake	tooth	eneka
147557	mauwake	to-think	kɛmasuw-
140477	mauwake	navel	misis kuma(ʔ)
146277	mauwake	to-hear	-mim-
141235	mauwake	female	imɛria
144619	mauwake	crooked	mɛka
142219	mauwake	tree	nomɔkwʌ
146056	mauwake	to-vomit	okʌkim-
141263	mauwake	fly-sp	kura
147155	mauwake	to-pull	mufu-
143456	mauwake	fish-spear	sɔkɔkʌ
146001	mauwake	to-jump	pikʔinɛ-
142507	mauwake	stick	kuma
145707	mauwake	cough	koson-
139844	mauwake	chin	ɛnan kuwa
146029	mauwake	to-swell	arim-
142080	mauwake	tobacco	ipiswa
147322	mauwake	to-take	aw-
141291	mauwake	fish	mɛra
145649	mauwake	yellow	likam
141457	mauwake	fat	afil(a)
144767	mauwake	this	nin
139140	mauwake	you-o2s	ne-fa-
146949	mauwake	to-kill	ifakim-
142650	mauwake	fire	mukuna
147210	mauwake	to-put	w-
141319	mauwake	crayfish	maroka
147530	mauwake	to-turn	kir-
139873	mauwake	neck	uma(kuna)
144164	mauwake	green	ɛnuma
141345	mauwake	louse	kua
146604	mauwake	to-cut	pug-
142134	mauwake	coconut-palm	ibera
146305	mauwake	to-bathe	zaki
143240	mauwake	village	ovova
145853	mauwake	to-go-down	or-
143469	mauwake	axe	elual
144880	mauwake	where	kaneka
143470	mauwake	axe	pena
143753	mauwake	plate	epir
141743	mauwake	banana	akia
143879	mauwake	one	kusob
142247	mauwake	to-fill	un-
143965	mauwake	bad	sʌmɔlʌ
142276	mauwake	fruit	makena
146805	mauwake	to-boil	up-
142736	mauwake	smoke	kʌbus(a)
146096	mauwake	to-give	-ny-
142393	mauwake	trunk	urɔma
144412	mauwake	many	unɔᵬʌ
143098	mauwake	fog	aka fua
145180	mauwake	day-after-tomorrow	ɛrɛ
142879	mauwake	moon	siba
143936	mauwake	good	eriwa
142766	mauwake	garden	manina
146918	mauwake	to-fight	irak
142189	mauwake	coconut	popoka
147373	mauwake	to-tie	muf-
142992	mauwake	shore	sʌbobʌ
145734	mauwake	to-die	um
139929	mauwake	nape	emin
147350	mauwake	to-fasten	kaik-
143018	mauwake	sand	sʌ:
147503	mauwake	singsing	somɛk aw-
143298	mauwake	water	ekʌ
144081	mauwake	black	sɛpʌ
143045	mauwake	sky	aperka
144299	mauwake	cold	dabɛla
143153	mauwake	stone	mʌduŋ
147102	mauwake	to-hold	op-
143270	mauwake	forest	koka
146978	mauwake	to-throw	wafur-
141887	mauwake	pandanus	oraba
144648	mauwake	wet	supukʌ
143183	mauwake	star	mokomʌ
147184	mauwake	to-push	suw-
143326	mauwake	rain	epia
145155	mauwake	tomorrow	urka
143431	mauwake	spear-n	woba
145298	mauwake	in	kɛmɛnʌ
139173	mauwake	he-she	os
144189	mauwake	cooked	up
143353	mauwake	wind	ewar
146333	mauwake	to-wash	yakuw-
142107	mauwake	sago	emer̃a
146639	mauwake	to-chop	wɛp-
143405	mauwake	arrow-pronged	sokoka
144799	mauwake	that	ɛnin
143381	mauwake	arrow	ariba
146666	mauwake	fell-tree	war-
139958	mauwake	back	baret
145475	mauwake	no-not	wetʌk
138802	mauwake	mother	nak
146774	mauwake	to-roast	iki-
143499	mauwake	axe-iron	bur̃ir̃
145762	mauwake	to-come	ɛkʌp-
142704	mauwake	ashes	fɔmʌ
144441	mauwake	few	popʌko
139987	mauwake	buttocks	ipɛkma
144907	mauwake	how-many	kamin
142536	mauwake	bamboo	pia
147011	mauwake	to-shoot	mik-
138515	mauwake	to-look	imɛn-
144356	mauwake	long	maya
139211	mauwake	his	o
143860	mauwake	basket	inɛr̃a
141603	mauwake	snake	ifa
143779	mauwake	pan	amina
140017	mauwake	arm	wapena
146425	mauwake	to-carry	-fʌkɛr-
141631	mauwake	wallaby	wakuma
145910	mauwake	to-walk	somar-
140048	mauwake	elbow	uma
146861	mauwake	to-fill	un-
139238	mauwake	him-her-it	0̸-
144676	mauwake	dry	ɛrɛs-
143124	mauwake	salt	ifɛrʌ
146095	mauwake	to-give	-s-
140080	mauwake	shoulder	ivieska
143665	mauwake	drum	ɔːkʌ
140081	mauwake	shoulder	akuvsa
146889	mauwake	to-eat	enim-
142564	mauwake	bean	mesa
140111	mauwake	armpit	eta
138841	mauwake	sibling-same-sex-older	-epe
138842	mauwake	sibling-same-sex-older	papa
139269	mauwake	you-pl	nis
140138	mauwake	left-arm	asɔwa
142421	mauwake	root	fira
141771	mauwake	betelnut	pariba
139293	mauwake	your-pl	ni-
140166	mauwake	right-arm	akɛna
138637	mauwake	old	panewa
142935	mauwake	path	erʌ
140192	mauwake	thumb	una(kuma)
143526	mauwake	bow	amiʌ
139306	mauwake	your-pl	ni-
142305	mauwake	sap	ʌkʌ
140220	mauwake	fingernail	pamuska
141430	mauwake	meat	oposia
140248	mauwake	leg	mɛrɛna
139334	mauwake	you-pl-o2p	ni-a-
143154	mauwake	stone	nomona
138882	mauwake	sibling-same-sex-younger	amun
140276	mauwake	thigh	kufʌ
140305	mauwake	calf	amun oposia
141661	mauwake	tree-possum	kaba
139366	mauwake	they	wis
139198	mauwake	his	wi-
140336	mauwake	knee	turupʌ
141545	mauwake	frog	ikia
140363	mauwake	belly	kanima
139392	mauwake	their	wi-
142962	mauwake	sea	ifer̃ʌ
140391	mauwake	guts	urɔm kamɛna
139405	mauwake	their	wi-
138918	mauwake	sibling-opposite-sex-older	ekera
140420	mauwake	breast	meseka
141914	mauwake	sweet-potato	waulak
138919	mauwake	sibling-opposite-sex-older	maneka
143553	mauwake	bowstring	niba
141372	mauwake	mosquito	amsamɔla
139431	mauwake	them	wi-a-
140448	mauwake	chest	iman epira
141373	mauwake	mosquito	iːma
138671	mauwake	child	takira
146669	mawak	fell-tree	opiri-
139905	mawak	throat	taŋɛr
147406	mawak	to-call-out	far
142627	mawak	tanket	apuna
144709	mawak	work-n	siraw-
138547	mawak	thunder	atopokʌk orop-
145944	mawak	to-fall	opirip-
140508	mawak	blood	mawor
147377	mawak	to-tie	muw-
142828	mawak	ground	ʌk mʌmun
144963	mawak	daybreak	peki
139469	mawak	we	ike
145599	mawak	to-sit	pok
141861	mawak	kunai	sewab
146399	mawak	to-carry	aumarsa-
141407	mawak	pig	wʌ
145183	mawak	day-after-tomorrow	im
140535	mawak	vein	momonib
146060	mawak	to-vomit	mirir-
142309	mawak	sap	mɛmɛr
144219	mawak	full	tanbahʌk
138951	mawak	sibling-opposite-sex-younger	nimunat
143998	mawak	dirty	siwirpok
138952	mawak	sibling-opposite-sex-younger	ima heip
146429	mawak	to-carry	nomir-
140563	mawak	liver	kema
146172	mawak	to-talk	-sɛk-
142030	mawak	yam	(e)sab
147214	mawak	to-put	mbih wʌh-
141918	mawak	sweet-potato	berur
145507	mawak	always	aᵬurun
140592	mawak	lungs	men
143837	mawak	loincloth	(i)nasɛm fuku
139506	mawak	our	ikɛ-
143940	mawak	good	iaf
141747	mawak	banana	ena
144710	mawak	work-n	up-
140620	mawak	heart	ʌporʰʌ
145800	mawak	go	abi-
139532	mawak	us	ya-
144473	mawak	new	nomuŋ
140647	mawak	bone	kɛnʌb
145799	mawak	go	hiha-
142598	mawak	vine	sumʌn
144026	mawak	big	sepa
138979	mawak	my	yɛ-
143883	mawak	one	katiga
140671	mawak	skin	fuku
144884	mawak	where	kɛmɛtɛna
138610	mawak	woman	mande  upiab
147580	mawak	dream	inab it
141803	mawak	betelpepper	pesab
144826	mawak	who	mɛa
140021	mawak	arm	ape
143810	mawak	net-bag	epa
140699	mawak	to-sweat	irŒia
146696	mawak	to-bury	orufer
138703	mawak	boy	haireb
146103	mawak	to-give	-w-
139567	mawak	head	aniŋgen
145857	mawak	to-go-down	orop-
140726	mawak	sore-wound	irʌ
145542	mawak	to-be	hik-
142338	mawak	stump	ena
146102	mawak	to-give	-ɛy-
141891	mawak	pandanus	karoŋgar
145211	mawak	afterwards	supʌimʌ
143217	mawak	sun	ʌmʌri
147632	mawak	to-be-sick	umokuti-
139962	mawak	back	omote
145830	mawak	to-go-up	hikair-
140758	mawak	hair	imi
144595	mawak	straight	kingɛn
142800	mawak	fence	koru
144249	mawak	empty	sonɔkʌk
139005	mawak	i	yɛ
146752	mawak	to-buy-sell-barter	sɛsanar-
139595	mawak	brains	mundu kumu
145829	mawak	to-go-up	ir-
142166	mawak	coconut	iwib
145479	mawak	no-not	waik
140786	mawak	faeces	ipu
147053	mawak	to-do-make	sirʌw-
139933	mawak	nape	uma kenab
147606	mawak	afraid	pipi-
139991	mawak	buttocks	pita
145048	mawak	now	sɛmɛ
140813	mawak	urine	ibu
145915	mawak	to-walk	hat-
139904	mawak	throat	opar
146371	mawak	to-bite	nauna-
139624	mawak	face-forehead	muŋgasik
146810	mawak	to-boil	im-
140842	mawak	penis	ikwʌl
145019	mawak	night	turerek
143408	mawak	arrow-pronged	heibet
147507	mawak	singsing	uwi-
139215	mawak	his	o
146778	mawak	to-roast	it-
140869	mawak	shadow	kukut
147631	mawak	to-be-sick	umokam-
138725	mawak	girl	duaŋ
145684	mawak	to-stand	hiɛ-
139651	mawak	ear	iwament
144742	mawak	to-be-hungry	uru m-
140899	mawak	name	unim
144275	mawak	hot	wawiruʌ
141693	mawak	ground-possum	koremen
145387	mawak	quickly	arhʌb
139045	mawak	me	ina-
146459	mawak	to-blow	fit
139680	mawak	eye	araha
144055	mawak	small	fiwatiat
140952	mawak	bird	muŋgʌ
145355	mawak	far	asia
142057	mawak	yam	mareb
145685	mawak	to-stand	-kup-
138576	mawak	man	mande amun
144537	mawak	ripe	ipʌt
141947	mawak	sugar	siru
145273	mawak	there	amʌnʌ
138675	mawak	child	sesa
144567	mawak	sharp	awera
143048	mawak	sky	haura
146610	mawak	to-cut	pawi-
139707	mawak	mouth	apar(amun)
144990	mawak	afternoon	urʌnʌ
141008	mawak	tail	bitikur
146923	mawak	to-fight	purum-
142111	mawak	sago	koma
144303	mawak	cold	pepur̃
142454	mawak	short-piece-wood	narɛk
143999	mawak	dirty	tupik
141035	mawak	egg	munaŋk
145885	mawak	to-run	papahɛib haw-
143244	mawak	village	aha
144054	mawak	small	sɛsa
141831	mawak	lime	waŋgim
146520	mawak	to-dig	uno-
139734	mawak	nose	muŋgasik
147461	mawak	to-laugh	irami-
141063	mawak	cassowary	ka:ki
145626	mawak	to-stand	pait-
139080	mawak	you	ne
145301	mawak	in	ambʌk
142193	mawak	coconut	nomu
147658	mawak	arrow-barred	arivak
142366	mawak	tree-top	uma
147270	mawak	to-smell	itum-
141094	mawak	chicken-tame	erir
147657	mawak	arrow-barred	serek
142482	mawak	cane	keri
146203	mawak	to-watch	ɛk-
139765	mawak	tongue	nʌwiʌk
144360	mawak	long	sekat
141126	mawak	chicken-wild	puruk
146032	mawak	to-swell	tafukobi-
141127	mawak	chicken-wild	sabua
146242	mawak	to-see	-wek-
138759	mawak	father	kendek
146104	mawak	to-give	-tupʌh-
141155	mawak	dog	eman
147679	mawak	arrow-hooked	ariwak aŋen
138760	mawak	father	tamand
144332	mawak	heavy	pinʌnt
139792	mawak	saliva	pamendir
145767	mawak	to-come	fopa-
141184	mawak	tail	erep
145020	mawak	night	hatru
141211	mawak	male	mɔrʰʌn
145653	mawak	yellow	ʌnib
139118	mawak	your-sg	ne-
146838	mawak	to-burn	kum-
139819	mawak	tooth	nʌŋgʌpʰʌ
144114	mawak	red	etʌt
140480	mawak	navel	usok
145077	mawak	yesterday	eninaŋg
141239	mawak	female	unɛnd
145451	mawak	yes	ʌy
143073	mawak	cloud	atoporak
147131	mawak	to-pour-out	muw-
141267	mawak	fly-sp	tiruk
146893	mawak	to-eat	enem-
141719	mawak	butterfly	miŋgakur
144085	mawak	black	siwir(pok)
139848	mawak	chin	pʌtɛtʌ
147079	mawak	to-sharpen	muskot-
141974	mawak	taro	ma:
143910	mawak	two	irɛb
141295	mawak	fish	kʌnʌ
144167	mawak	green	nomunomu
142084	mawak	tobacco	kawuk
146370	mawak	to-bite	naw-
139143	mawak	you-o2s	na-
147298	mawak	to-swallow	mukuwi-
141322	mawak	crayfish	eneŋgut
145131	mawak	before	ohi(ka)
143274	mawak	forest	nembakena
145326	mawak	near	arikʌ
139877	mawak	neck	taŋger
147434	mawak	to-cry	mi
141349	mawak	louse	nandi
147159	mawak	to-pull	mub-
139177	mawak	he-she	wo
146281	mawak	to-hear	-furu-kɛw-
142996	mawak	shore	iwir
144388	mawak	short	tuhub
142223	mawak	tree	nʌ
145976	mawak	to-fly	pukup irip-
142511	mawak	stick	(a)tukum
145104	mawak	day-before-yesterday	omʌr
142654	mawak	fire	mundu
146488	mawak	to-break	ɛmɛ-
142709	mawak	ashes	fʌmu
146137	mawak	to-talk	pok (ar)-
142740	mawak	smoke	kʌwuk
144623	mawak	crooked	iriwʌt
142771	mawak	garden	imhi
144771	mawak	this	uwɛ
142856	mawak	house	tuʌr
145572	mawak	to-sleep	in
142883	mawak	moon	ʌhi
145711	mawak	cough	ɛnɛr um-
142912	mawak	mountain	araha
145541	mawak	to-be	kutim-
140980	mawak	wing	meŋgar
146922	mawak	to-fight	kaparam-
142966	mawak	sea	iwir opet
146005	mawak	to-jump	pitik irip-
143022	mawak	sand	sereb
145798	mawak	go	ah-
143435	mawak	spear-n	uza:
144416	mawak	many	aⱳekʌb
143474	mawak	axe	ande kama
147242	mawak	to-scratch	oruk-
143102	mawak	fog	somba
146609	mawak	to-cut	pah-
141461	mawak	fat	awir̃
147326	mawak	to-take	w-
143503	mawak	axe-iron	bur̃ir̃
145418	mawak	slow	mɛn
142680	mawak	firelight	maik
146309	mawak	to-bathe	opɛt is-
143330	mawak	rain	sepik
144086	mawak	black	usɛb
143557	mawak	bowstring	kuwindar
146953	mawak	to-kill	(wak)irim-
143585	mawak	comb	ʌter
147534	mawak	to-turn	kiri fɛr-
143384	mawak	arrow	pub
144653	mawak	wet	popur̃
143614	mawak	skirt	susura
146337	mawak	to-wash	heiw-
143642	mawak	g-string	owa
143969	mawak	bad	fi:wi
143669	mawak	drum	unuba
145159	mawak	tomorrow	supa
143697	mawak	drum	unuŋgun
144142	mawak	white	fuʌ
141491	mawak	crocodile	duar
144680	mawak	dry	erere(kewa)
141519	mawak	flying-fox	ewak
146578	mawak	tears	ɛmɛ-
141892	mawak	pandanus	karoŋgʌr
143863	mawak	basket	inʌm
138806	mawak	mother	kameŋg
145738	mawak	to-die	um
141776	mawak	betelnut	maŋgosu
144193	mawak	cooked	epek
142542	mawak	bamboo	furu
145243	mawak	here	uwe
141577	mawak	rat	naŋgomu
144802	mawak	that	asia
141434	mawak	meat	saŋgia
146983	mawak	to-throw	wi-
142251	mawak	to-fill	un-
146982	mawak	to-throw	mamɛtiw-
141607	mawak	snake	iwa
144856	mawak	what	mamea
141635	mawak	wallaby	memba
145683	mawak	to-stand	ɛt-
138442	mawak	possessive-marker	-0̸
146643	mawak	to-chop	war-
142002	mawak	singapore-taro	kotem
146031	mawak	to-swell	tafuk-
140052	mawak	elbow	tumab
147188	mawak	to-push	sub-
138519	mawak	to-look	yabt-
144938	mawak	morning	ɛnɛkab
139241	mawak	him-her-it	0̸-
145739	mawak	to-die	umumba-
138520	mawak	to-look	yabar-
145914	mawak	to-walk	haw-
143726	mawak	knife	ume
145766	mawak	to-come	f-
143128	mawak	salt	iwir
144505	mawak	old	ohi
140085	mawak	shoulder	kukupʌ
144445	mawak	few	ɛpik
140115	mawak	armpit	amgokar
146865	mawak	to-fill	un-
138470	mawak	all	uruʌtikʌ
144911	mawak	how-many	kemen(dete)
138846	mawak	sibling-same-sex-older	apa
147016	mawak	to-shoot	mund-
139274	mawak	you-pl	niŋgɛ
138847	mawak	sibling-same-sex-older	iperap
143302	mawak	water	opɛt
140142	mawak	left-arm	feya
140170	mawak	right-arm	ʌtɛ
141549	mawak	frog	sopua
142425	mawak	root	wahir̃
142939	mawak	path	erehe
140196	mawak	thumb	unɛnt
142453	mawak	short-piece-wood	mura
139310	mawak	your-pl	niŋgɛ-
143530	mawak	bow	ubina
141377	mawak	mosquito	masen
138641	mawak	old	mande fiwi
140223	mawak	fingernail	siŋgen
143187	mawak	star	meŋgam
142281	mawak	fruit	urha
140252	mawak	leg	ane
139337	mawak	you-pl-o2p	na-
140280	mawak	thigh	ŋgubu
143158	mawak	stone	nome
143757	mawak	plate	sapir̃
138887	mawak	sibling-same-sex-younger	yimaha
138886	mawak	sibling-same-sex-younger	imbat
140309	mawak	calf	mbesafunu
142568	mawak	bean	onhak
139370	mawak	they	(mande)
140340	mawak	knee	andɛkubanum
142138	mawak	coconut-palm	etʌ
140367	mawak	belly	usaku
143357	mawak	wind	upinam
141665	mawak	tree-possum	pikisab
140395	mawak	guts	ura
140424	mawak	breast	mɛ
138923	mawak	sibling-opposite-sex-older	sai karen
142397	mawak	trunk	pesib
138924	mawak	sibling-opposite-sex-older	ap heip
139434	mawak	them	0̸-
139435	mawak	them	w-
143783	mawak	pan	ʌkɛpʌ
140452	mawak	chest	oporha sapir
145154	miani	tomorrow	meger̃a
140476	miani	navel	-witoto
146165	miani	to-talk	-atag-
142991	miani	shore	ibɔr nɛna
146276	miani	to-hear	-dam-
141630	miani	wallaby	mapar
147182	miani	to-push	siriwatu-
142275	miani	fruit	mʌdo
144590	miani	straight	dogo
140503	miani	blood	od
147349	miani	to-fasten	gip-
142795	miani	fence	tʌba
143993	miani	dirty	or̃or̃
141602	miani	snake	mwat
145648	miani	yellow	girigiri
139463	miani	we	zi
147293	miani	to-swallow	mun(ag)
142188	miani	coconut	yag
145502	miani	always	otɔna
143468	miani	axe	saira
147654	miani	arrow-barred	upuezam
143044	miani	sky	wawib
144080	miani	black	gigir
143552	miani	bowstring	duna
147575	miani	dream	ireba in-
142333	miani	stump	enam
145793	miani	go	aᵬi-
141371	miani	mosquito	ʌsi
146691	miani	to-bury	toborum
140531	miani	vein	momoniop
144933	miani	morning	wiːnawa
141798	miani	betelpepper	ubi
147502	miani	singsing	samaŋ war-
143380	miani	arrow	pitor
147048	miani	to-do-make	mauw-
140557	miani	liver	-riri
144327	miani	heavy	ubi
139488	miani	our	zV-
144703	miani	work-n	marip-
139501	miani	our	zi-
146424	miani	to-carry	-pʌpʌ-
140587	miani	lungs	-sawowa
145206	miani	afterwards	anam(ini)
138605	miani	woman	nanum
146860	miani	to-fill	nuwe-
140615	miani	heart	uwaᵬ
145534	miani	to-be	ge-
138434	miani	possessive-marker	-0̸
145237	miani	here	gaub
139528	miani	us	zV-
144245	miani	empty	okog
140642	miani	bone	-karum
144958	miani	daybreak	aba wazan-
138974	miani	my	zo-
144244	miani	empty	mauɛ
143212	miani	sun	iːdʌm
146665	miani	fell-tree	wɛs-
141514	miani	flying-fox	marabu
144021	miani	big	uwo
140666	miani	skin	-uka
146917	miani	to-fight	gar-
138699	miani	boy	moato yamun
145412	miani	slow	mɛdɛa
140694	miani	to-sweat	-masisaᵬ
147073	miani	to-sharpen	up-
139562	miani	head	-pera
144298	miani	cold	kukum
140721	miani	sore-wound	mawi
147602	miani	afraid	biad-
141486	miani	crocodile	wʌke
144738	miani	to-be-hungry	wano-
141689	miani	ground-possum	tanopenam
144821	miani	who	za-ni
138435	miani	possessive-marker	-ŋor
146055	miani	to-vomit	ʌs-
143239	miani	village	wʌβ
146133	miani	to-talk	tʌn-
143017	miani	sand	r̃asab
144765	miani	this	oᵬɛ
139000	miani	i	zo
145761	miani	to-come	sɛb-
140750	miani	hair	-oso
145824	miani	to-go-up	ir-
140751	miani	hair	-umun
144048	miani	small	mɛdɛ
138489	miani	lightning	rapɛra wɛrɛkan-
145852	miani	to-go-down	ar-
142361	miani	tree-top	wisob
145474	miani	no-not	we
139590	miani	brains	um
145594	miani	to-sit	bug
140808	miani	urine	-is
147236	miani	to-scratch	ɛrɛ-
140781	miani	faeces	-ip
146804	miani	to-boil	mit- genuw-
139928	miani	nape	-umuaiti
144440	miani	few	dʌwi
139619	miani	face-forehead	-imir
146747	miani	to-buy-sell-barter	sʌsʌn-
143404	miani	arrow-pronged	sagog
144851	miani	what	miani
140837	miani	penis	ikoar
145880	miani	to-run	sogan-
139025	miani	my	zV-
145350	miani	far	abawisaᵬ
142622	miani	tanket	mwanub
147628	miani	to-be-sick	buira wɛ-
141942	miani	sugar	ay
146094	miani	to-give	-nag-
138721	miani	girl	nanum  baras
145733	miani	to-die	um
140864	miani	shadow	-gugun
145939	miani	to-fall	wʌi-
142052	miani	yam	ayab
146394	miani	to-carry	naiw-
139646	miani	ear	-tiwat
146199	miani	to-watch	muda ruw-
140894	miani	name	-inum
145321	miani	near	mɛto
139040	miani	me	zV-
146454	miani	to-blow	wɛrɛkat-
138571	miani	man	mwato
144500	miani	old	okere
140921	miani	vulva	-ubɛ
144879	miani	where	ikaᵬa
139674	miani	eye	-muda
145072	miani	yesterday	ni:wa
140947	miani	bird	muga
145043	miani	now	tɛrɛmu
142823	miani	ground	bereim
144562	miani	sharp	nɛna
140975	miani	wing	ɛmɛz
146515	miani	to-dig	iw-
142593	miani	vine	siwʌr
146514	miani	to-dig	dai-
143430	miani	spear-n	uzab
147456	miani	to-laugh	kasiw- bair-
141003	miani	tail	wipukam
147481	miani	to-dance	samaŋ uw-
141826	miani	lime	ʌb
144468	miani	new	yom
139210	miani	his	o
144532	miani	ripe	unu
142477	miani	cane	mwager
145267	miani	there	gais
141030	miani	egg	unam
144109	miani	red	unu
139729	miani	nose	-igit
145179	miani	day-after-tomorrow	bigiːmʌra
139074	miani	you	no
146236	miani	to-see	-ʌg-
141058	miani	cassowary	isiwar
146545	miani	to-split	wɛg-
141089	miani	chicken-tame	tatar
